,0,1,2,3
0,0.7545038795871101,0.24549612041288998,0.0,0.0
1,0.0,0.0,1.0,0.0
2,0.504331923361089,0.0,0.495668076638911,0.0
3,0.0,0.0,0.0,1.0
4,0.0,1.0,0.0,0.0
5,0.0,1.0,0.0,0.0
6,0.0,0.7275001766597273,0.2724998233402727,0.0
7,0.0,0.0,1.0,0.0
8,0.0,0.0,1.0,0.0
9,0.0,0.7412793565840379,0.2587206434159621,0.0
10,0.0,0.6829012520407881,0.3170987479592119,0.0
11,1.0,0.0,0.0,0.0
12,0.0,0.0,1.0,0.0
13,1.0,0.0,0.0,0.0
14,0.0,0.0,0.0,1.0
15,0.6667408012444757,0.0,0.33325919875552434,0.0
16,1.0,0.0,0.0,0.0
17,0.0,0.0,0.0,1.0
18,1.0,0.0,0.0,0.0
19,1.0,0.0,0.0,0.0
20,0.0,1.0,0.0,0.0
21,0.8079454914148364,0.19205450858516362,0.0,0.0
22,0.6092490390115936,0.0,0.3907509609884064,0.0
23,0.0,0.7875722612653988,0.21242773873460125,0.0
24,0.0,0.0,1.0,0.0
25,0.7405271496381414,0.2594728503618587,0.0,0.0
26,0.0,1.0,0.0,0.0
27,0.0,0.0,0.0,1.0
28,0.0,0.0,0.0,1.0
29,1.0,0.0,0.0,0.0
30,1.0,0.0,0.0,0.0
31,0.0,0.6258240484100468,0.3741759515899532,0.0
32,0.4438559529015746,0.5561440470984255,0.0,0.0
33,0.73518761288209,0.0,0.26481238711791,0.0
34,0.4796852158208489,0.0,0.5203147841791511,0.0
35,0.0,0.0,0.0,1.0
36,0.0,0.5403842511929667,0.45961574880703326,0.0
37,1.0,0.0,0.0,0.0
38,0.0,0.0,1.0,0.0
39,0.0,0.0,0.0,1.0
40,0.0,1.0,0.0,0.0
41,1.0,0.0,0.0,0.0
42,0.21280898712544177,0.7871910128745582,0.0,0.0
43,0.5432232498737948,0.4567767501262052,0.0,0.0
44,0.0,0.0,0.0,1.0
45,0.0,0.0,0.0,1.0
46,0.6968541547583205,0.0,0.30314584524167953,0.0
47,0.0,0.0,0.0,1.0
48,1.0,0.0,0.0,0.0
49,0.8376171453458978,0.16238285465410215,0.0,0.0
50,0.0,0.7510837662617581,0.24891623373824187,0.0
51,0.0,1.0,0.0,0.0
52,0.0,0.0,1.0,0.0
53,0.647121285597143,0.35287871440285695,0.0,0.0
54,1.0,0.0,0.0,0.0
55,0.7688863115871498,0.0,0.23111368841285018,0.0
56,0.0,1.0,0.0,0.0
57,0.0,0.0,1.0,0.0
58,0.0,1.0,0.0,0.0
59,0.0,0.0,1.0,0.0
60,0.0,0.0,1.0,0.0
61,1.0,0.0,0.0,0.0
62,0.7097672900427199,0.2902327099572801,0.0,0.0
63,0.0,0.0,1.0,0.0
64,0.0,1.0,0.0,0.0
65,0.3424315287732717,0.6575684712267283,0.0,0.0
66,0.6547240953029156,0.0,0.3452759046970843,0.0
67,1.0,0.0,0.0,0.0
68,0.5792165576733126,0.0,0.4207834423266874,0.0
69,0.0,0.37899154553983366,0.6210084544601663,0.0
70,0.6454927336565125,0.3545072663434875,0.0,0.0
71,0.5333579506848318,0.4666420493151683,0.0,0.0
72,1.0,0.0,0.0,0.0
73,0.0,0.6336643965982867,0.3663356034017133,0.0
74,0.5183451019170269,0.0,0.48165489808297324,0.0
75,0.0,0.0,1.0,0.0
76,0.0,0.08610287775248332,0.9138971222475167,0.0
77,0.0,0.0,0.0,1.0
78,0.0,0.0,0.0,1.0
79,0.0,0.0,0.0,1.0
80,0.0,0.6213772437150237,0.3786227562849764,0.0
81,0.0,1.0,0.0,0.0
82,0.6213759571721752,0.0,0.37862404282782475,0.0
83,0.7827280622949889,0.21727193770501108,0.0,0.0
84,0.8808902690905209,0.0,0.11910973090947909,0.0
85,1.0,0.0,0.0,0.0
86,0.0,0.0,0.0,1.0
87,0.40044343112758257,0.5995565688724175,0.0,0.0
88,0.0,0.0,1.0,0.0
89,0.0,0.0,1.0,0.0
